Order_ID,Order_Date,Delivery_Date,Product_ID,Category,Supplier,Price,Quantity,Region,City,Marketing_Channel,Return_Status,Return_Date,Return_Reason,Return_Flag,Delivery_Days,Return_Days,Return_Probability,Risk_Level
ORD100539,2024-04-20,2024-04-29,P1015,Sports,Supplier C,900.24,4,South,Delhi,Ads,No,,,0,9,,0.2452081278013929,Low
ORD100540,2024-06-01,2024-06-04,P1023,Home,Supplier C,1177.91,2,South,Delhi,Organic,No,,,0,3,,0.23956526947940762,Low
ORD100541,2024-05-02,2024-05-08,P1079,Beauty,Supplier B,726.55,2,East,Mumbai,Social Media,Yes,2024-05-12,Size Issue,1,6,4.0,0.16137017691860991,Low
ORD100542,2024-12-22,2024-12-28,P1001,Home,Supplier D,70.72,1,East,Hyderabad,Email,No,,,0,6,,0.0813395446475769,Low
ORD100543,2024-04-11,2024-04-17,P1127,Sports,Supplier B,254.36,3,West,Delhi,Ads,No,,,0,6,,0.17303220555788354,Low
ORD100544,2024-08-28,2024-09-06,P1159,Home,Supplier C,663.52,1,East,Delhi,Ads,No,,,0,9,,0.137600025220015,Low
ORD100545,2024-11-16,2024-11-24,P1083,Beauty,Supplier C,1089.99,1,East,Delhi,Email,No,,,0,8,,0.1843488294930291,Low
ORD100546,2024-07-09,2024-07-18,P1151,Beauty,Supplier C,893.99,4,East,Kolkata,Email,No,,,0,9,,0.1695133371411893,Low
ORD100547,2024-08-04,2024-08-11,P1139,Home,Supplier A,978.94,4,East,Delhi,Social Media,No,,,0,7,,0.12742603277677608,Low
ORD100548,2024-02-20,2024-02-27,P1177,Beauty,Supplier A,724.13,1,South,Chennai,Ads,Yes,2024-03-01,Not as Described,1,7,3.0,0.23229752817238014,Low
ORD100549,2024-10-18,2024-10-21,P1162,Beauty,Supplier A,927.46,3,East,Bangalore,Social Media,No,,,0,3,,0.17601372555992764,Low
ORD100550,2024-03-21,2024-03-28,P1123,Home,Supplier B,500.24,4,South,Delhi,Email,Yes,2024-04-09,No Longer Needed,1,7,12.0,0.11925017069509639,Low
ORD100551,2024-03-28,2024-04-03,P1032,Sports,Supplier C,710.57,1,South,Hyderabad,Ads,No,,,0,6,,0.22741486723384666,Low
ORD100552,2024-07-12,2024-07-18,P1160,Beauty,Supplier D,1118.98,1,North,Hyderabad,Email,No,,,0,6,,0.22993396430471935,Low
ORD100553,2024-04-13,2024-04-22,P1188,Beauty,Supplier B,1309.03,1,South,Delhi,Social Media,No,,,0,9,,0.24162473879170018,Low
ORD100554,2024-09-27,2024-10-01,P1178,Beauty,Supplier B,656.15,1,South,Delhi,Social Media,Yes,2024-10-12,No Longer Needed,1,4,11.0,0.18492935061716406,Low
ORD100555,2024-04-05,2024-04-12,P1170,Beauty,Supplier B,75.06,1,East,Chennai,Social Media,No,,,0,7,,0.12059008433910542,Low
ORD100556,2024-07-16,2024-07-25,P1100,Home,Supplier D,250.89,1,South,Delhi,Ads,No,,,0,9,,0.13604137056233828,Low
ORD100557,2024-01-01,2024-01-03,P1011,Sports,Supplier C,41.08,4,West,Delhi,Email,No,,,0,2,,0.12391714411841,Low
ORD100558,2024-06-15,2024-06-17,P1066,Sports,Supplier A,983.36,3,East,Bangalore,Email,Yes,2024-06-25,Wrong Item,1,2,8.0,0.17319683336050312,Low
ORD100559,2024-05-05,2024-05-09,P1064,Electronics,Supplier C,505.15,1,East,Hyderabad,Social Media,Yes,2024-05-12,Not as Described,1,4,3.0,0.13630540693202678,Low
ORD100560,2024-11-08,2024-11-12,P1160,Beauty,Supplier C,818.29,2,East,Chennai,Social Media,No,,,0,4,,0.16793101108245037,Low
ORD100561,2024-03-21,2024-03-25,P1167,Beauty,Supplier B,744.98,4,North,Hyderabad,Social Media,No,,,0,4,,0.20179922017302457,Low
ORD100562,2024-09-07,2024-09-16,P1073,Electronics,Supplier B,131.47,4,East,Chennai,Social Media,No,,,0,9,,0.1150014740325846,Low
ORD100563,2024-06-17,2024-06-19,P1042,Sports,Supplier B,610.86,1,South,Hyderabad,Organic,Yes,2024-06-26,Size Issue,1,2,7.0,0.25666378497616793,Low
ORD100564,2024-03-13,2024-03-19,P1043,Fashion,Supplier A,338.64,4,West,Delhi,Organic,No,,,0,6,,0.26492898861334796,Low
ORD100565,2024-05-20,2024-05-24,P1028,Fashion,Supplier A,633.42,1,East,Hyderabad,Organic,No,,,0,4,,0.27597683064164036,Low
ORD100566,2024-03-10,2024-03-13,P1140,Sports,Supplier A,313.33,3,East,Hyderabad,Social Media,No,,,0,3,,0.1319895182097291,Low
ORD100567,2024-09-18,2024-09-26,P1011,Beauty,Supplier C,1262.27,3,West,Chennai,Social Media,No,,,0,8,,0.21888200404676958,Low
ORD100568,2024-12-05,2024-12-14,P1094,Fashion,Supplier B,269.55,4,East,Mumbai,Email,Yes,2024-12-21,Late Delivery,1,9,7.0,0.1616759167856494,Low
ORD100569,2024-11-03,2024-11-07,P1045,Home,Supplier D,1441.56,4,North,Chennai,Ads,Yes,2024-11-14,Damaged,1,4,7.0,0.23732948185552907,Low
ORD100570,2024-09-01,2024-09-09,P1129,Home,Supplier C,629.7,2,South,Chennai,Email,Yes,2024-09-22,Wrong Item,1,8,13.0,0.1265041008729045,Low
ORD100571,2024-01-03,2024-01-08,P1034,Electronics,Supplier A,1270.91,4,West,Chennai,Organic,No,,,0,5,,0.29176671291458217,Low
ORD100572,2024-12-02,2024-12-06,P1080,Sports,Supplier D,946.86,2,West,Kolkata,Email,Yes,2024-12-13,No Longer Needed,1,4,7.0,0.18469945779418281,Low
ORD100573,2024-03-03,2024-03-05,P1089,Sports,Supplier D,1105.67,3,North,Kolkata,Social Media,Yes,2024-03-19,Late Delivery,1,2,14.0,0.2300456078490321,Low
ORD100574,2024-02-18,2024-02-25,P1007,Fashion,Supplier B,1153.91,3,South,Kolkata,Organic,No,,,0,7,,0.37931273146240774,Low
ORD100575,2024-03-16,2024-03-20,P1092,Beauty,Supplier D,762.22,1,North,Chennai,Organic,No,,,0,4,,0.28861518826167804,Low
ORD100576,2024-06-23,2024-07-02,P1153,Sports,Supplier A,819.52,3,South,Mumbai,Ads,No,,,0,9,,0.2375225375676073,Low
ORD100577,2024-04-18,2024-04-25,P1089,Fashion,Supplier B,775.85,2,North,Chennai,Ads,No,,,0,7,,0.30185531364668877,Low
ORD100578,2024-07-01,2024-07-06,P1161,Fashion,Supplier D,886.21,4,East,Delhi,Organic,No,,,0,5,,0.3030002388345737,Low
ORD100579,2024-07-10,2024-07-13,P1114,Sports,Supplier B,53.8,1,North,Mumbai,Organic,Yes,2024-07-15,Size Issue,1,3,2.0,0.21567666469956742,Low
ORD100580,2024-03-05,2024-03-12,P1104,Fashion,Supplier D,599.32,2,West,Kolkata,Email,No,,,0,7,,0.20148587733888965,Low
ORD100581,2024-12-02,2024-12-10,P1134,Electronics,Supplier C,913.22,4,West,Hyderabad,Organic,No,,,0,8,,0.2548664588249628,Low
ORD100582,2024-09-27,2024-10-03,P1195,Electronics,Supplier C,900.61,1,West,Hyderabad,Social Media,No,,,0,6,,0.17604391581339213,Low
ORD100583,2024-04-09,2024-04-13,P1057,Sports,Supplier A,1191.5,3,North,Bangalore,Email,Yes,2024-04-23,Not as Described,1,4,10.0,0.232990040154225,Low
ORD100584,2024-02-01,2024-02-06,P1113,Beauty,Supplier C,985.96,2,West,Mumbai,Social Media,No,,,0,5,,0.19530840379034142,Low
ORD100585,2024-12-17,2024-12-22,P1074,Electronics,Supplier C,1488.28,4,West,Kolkata,Social Media,No,,,0,5,,0.22482167391362567,Low
ORD100586,2024-05-07,2024-05-14,P1156,Electronics,Supplier C,432.94,1,East,Mumbai,Social Media,No,,,0,7,,0.13194480390239247,Low
ORD100587,2024-12-04,2024-12-07,P1119,Sports,Supplier D,545.14,1,East,Mumbai,Organic,No,,,0,3,,0.21434454149520815,Low
ORD100588,2024-02-12,2024-02-14,P1163,Home,Supplier D,581.93,3,South,Hyderabad,Ads,Yes,2024-02-17,Damaged,1,2,3.0,0.15757016247577482,Low
ORD100589,2024-03-18,2024-03-22,P1020,Fashion,Supplier B,704.06,4,South,Chennai,Ads,No,,,0,4,,0.28133858106649207,Low
ORD100590,2024-11-09,2024-11-14,P1163,Electronics,Supplier D,1255.64,3,South,Delhi,Social Media,No,,,0,5,,0.2218915324311515,Low
ORD100591,2024-10-15,2024-10-18,P1137,Home,Supplier C,361.33,3,North,Bangalore,Organic,No,,,0,3,,0.179803607093523,Low
ORD100592,2024-09-26,2024-10-02,P1100,Beauty,Supplier D,1166.24,4,South,Kolkata,Email,No,,,0,6,,0.2233709364918141,Low
ORD100593,2024-06-10,2024-06-15,P1151,Home,Supplier A,613.91,4,North,Mumbai,Social Media,No,,,0,5,,0.13583351812890995,Low
ORD100594,2024-07-07,2024-07-10,P1191,Sports,Supplier B,906.76,4,North,Bangalore,Email,Yes,2024-07-20,Wrong Item,1,3,10.0,0.20758018604372952,Low
ORD100595,2024-09-03,2024-09-12,P1176,Beauty,Supplier B,952.49,2,South,Mumbai,Email,No,,,0,9,,0.20468230373200177,Low
ORD100596,2024-08-03,2024-08-05,P1098,Beauty,Supplier D,565.54,4,South,Hyderabad,Organic,No,,,0,2,,0.25608506160392386,Low
ORD100597,2024-11-10,2024-11-12,P1035,Home,Supplier C,773.8,1,North,Delhi,Organic,No,,,0,2,,0.21362907623137622,Low
ORD100598,2024-12-04,2024-12-09,P1095,Sports,Supplier B,625.42,3,East,Hyderabad,Ads,Yes,2024-12-18,No Longer Needed,1,5,9.0,0.18715210197440224,Low
ORD100599,2024-06-16,2024-06-24,P1151,Electronics,Supplier A,113.01,2,West,Bangalore,Ads,No,,,0,8,,0.1544153937913745,Low
ORD100600,2024-12-04,2024-12-09,P1150,Home,Supplier A,661.38,4,West,Kolkata,Organic,No,,,0,5,,0.17832260605839773,Low
ORD100601,2024-07-11,2024-07-18,P1189,Electronics,Supplier B,155.12,2,West,Mumbai,Social Media,No,,,0,7,,0.12663430200456133,Low
ORD100602,2024-10-09,2024-10-13,P1036,Home,Supplier C,613.48,4,East,Delhi,Ads,No,,,0,4,,0.13454115397850208,Low
ORD100603,2024-12-01,2024-12-04,P1011,Electronics,Supplier C,893.45,2,North,Hyderabad,Email,Yes,2024-12-07,No Longer Needed,1,3,3.0,0.19637848424051166,Low
ORD100604,2024-01-13,2024-01-18,P1112,Home,Supplier D,873.33,3,South,Bangalore,Social Media,No,,,0,5,,0.14461784189215346,Low
ORD100605,2024-08-27,2024-08-31,P1182,Beauty,Supplier D,997.31,3,North,Hyderabad,Email,No,,,0,4,,0.2189228507865198,Low
ORD100606,2024-11-15,2024-11-22,P1012,Fashion,Supplier B,151.94,1,North,Mumbai,Organic,No,,,0,7,,0.27858597655689643,Low
ORD100607,2024-05-26,2024-06-04,P1022,Beauty,Supplier D,981.66,1,South,Mumbai,Email,No,,,0,9,,0.20716267158219467,Low
ORD100608,2024-07-22,2024-07-31,P1098,Electronics,Supplier D,475.1,4,East,Kolkata,Social Media,Yes,2024-08-02,Late Delivery,1,9,2.0,0.13447619098126937,Low
ORD100609,2024-03-20,2024-03-24,P1104,Sports,Supplier D,604.58,3,West,Delhi,Organic,No,,,0,4,,0.23672267245891174,Low
ORD100610,2024-02-12,2024-02-17,P1029,Beauty,Supplier A,1288.4,2,West,Chennai,Social Media,No,,,0,5,,0.2212140588260091,Low
ORD100611,2024-03-29,2024-03-31,P1016,Fashion,Supplier D,23.46,2,North,Hyderabad,Email,No,,,0,2,,0.18088185703995172,Low
ORD100612,2024-05-27,2024-05-30,P1112,Electronics,Supplier B,886.73,2,East,Mumbai,Social Media,No,,,0,3,,0.1613938831040869,Low
ORD100613,2024-04-04,2024-04-07,P1061,Beauty,Supplier C,902.08,1,West,Bangalore,Organic,No,,,0,3,,0.26982795753105177,Low
ORD100614,2024-05-30,2024-06-08,P1083,Home,Supplier D,601.02,2,East,Hyderabad,Email,No,,,0,9,,0.10446965500859691,Low
ORD100615,2024-01-02,2024-01-11,P1111,Sports,Supplier C,363.17,1,South,Kolkata,Email,Yes,2024-01-20,Late Delivery,1,9,9.0,0.15653082720067651,Low
ORD100616,2024-01-22,2024-01-24,P1085,Electronics,Supplier D,359.66,1,North,Kolkata,Ads,No,,,0,2,,0.19686353252788633,Low
ORD100617,2024-11-08,2024-11-16,P1140,Beauty,Supplier B,1326.73,4,North,Mumbai,Ads,No,,,0,8,,0.30576359582043383,Low
ORD100618,2024-11-23,2024-11-28,P1186,Electronics,Supplier A,668.62,2,East,Mumbai,Social Media,No,,,0,5,,0.14662583442128554,Low
ORD100619,2024-01-07,2024-01-16,P1018,Home,Supplier B,503.03,2,West,Mumbai,Ads,No,,,0,9,,0.13924992653461193,Low
ORD100620,2024-07-24,2024-08-02,P1176,Fashion,Supplier A,678.68,3,East,Chennai,Ads,No,,,0,9,,0.24004985913249338,Low
ORD100621,2024-04-23,2024-05-02,P1099,Beauty,Supplier D,1007.39,4,South,Mumbai,Ads,No,,,0,9,,0.2595933216412066,Low
ORD100622,2024-09-28,2024-10-01,P1139,Electronics,Supplier D,227.18,3,West,Hyderabad,Ads,No,,,0,3,,0.16232746130810266,Low
ORD100623,2024-03-23,2024-03-28,P1188,Electronics,Supplier A,679.66,4,West,Hyderabad,Organic,No,,,0,5,,0.2324945459087024,Low
ORD100624,2024-06-27,2024-07-04,P1146,Electronics,Supplier B,885.95,2,East,Delhi,Organic,Yes,2024-07-17,Damaged,1,7,13.0,0.23428059251937108,Low
ORD100625,2024-07-28,2024-08-02,P1075,Fashion,Supplier B,1423.39,1,South,Bangalore,Ads,Yes,2024-08-12,Not as Described,1,5,10.0,0.3626760849419612,Low
ORD100626,2024-11-23,2024-11-27,P1008,Electronics,Supplier A,386.27,1,West,Mumbai,Social Media,No,,,0,4,,0.1405355355089031,Low
ORD100627,2024-05-03,2024-05-05,P1198,Sports,Supplier D,545.28,1,North,Hyderabad,Organic,Yes,2024-05-14,Size Issue,1,2,9.0,0.2620263176337136,Low
ORD100628,2024-04-22,2024-04-30,P1027,Sports,Supplier A,575.24,1,South,Hyderabad,Ads,No,,,0,8,,0.21528800095372916,Low
ORD100629,2024-01-12,2024-01-21,P1127,Electronics,Supplier D,912.25,1,West,Hyderabad,Organic,No,,,0,9,,0.25477067723118635,Low
ORD100630,2024-05-05,2024-05-14,P1051,Sports,Supplier A,541.53,3,East,Chennai,Email,No,,,0,9,,0.1427179230407507,Low
ORD100631,2024-02-22,2024-02-27,P1082,Beauty,Supplier D,804.93,4,West,Bangalore,Organic,No,,,0,5,,0.25999101888118253,Low
ORD100632,2024-11-26,2024-12-04,P1110,Sports,Supplier A,1174.87,2,North,Kolkata,Organic,No,,,0,8,,0.3300263364437926,Low
ORD100633,2024-10-09,2024-10-18,P1143,Electronics,Supplier C,1061.02,3,South,Hyderabad,Social Media,Yes,2024-10-22,Not as Described,1,9,4.0,0.20491025376904282,Low
ORD100634,2024-05-19,2024-05-27,P1116,Home,Supplier D,675.09,4,West,Mumbai,Organic,No,,,0,8,,0.17936963269376408,Low
ORD100635,2024-04-06,2024-04-13,P1068,Beauty,Supplier B,1297.68,1,North,Hyderabad,Social Media,No,,,0,7,,0.2520565824874742,Low
ORD100636,2024-01-05,2024-01-11,P1098,Fashion,Supplier A,841.63,4,West,Bangalore,Email,Yes,2024-01-25,Not as Described,1,6,14.0,0.22252221484957563,Low
ORD100637,2024-02-26,2024-02-28,P1139,Electronics,Supplier B,814.46,4,West,Kolkata,Ads,No,,,0,2,,0.2082318922093496,Low
ORD100638,2024-11-29,2024-12-07,P1024,Fashion,Supplier A,60.94,1,South,Chennai,Social Media,No,,,0,8,,0.1787511539733517,Low
ORD100639,2024-03-09,2024-03-12,P1179,Home,Supplier B,1480.17,1,East,Delhi,Organic,No,,,0,3,,0.23160673730396686,Low
ORD100640,2024-04-27,2024-05-01,P1122,Fashion,Supplier B,193.23,1,East,Mumbai,Organic,No,,,0,4,,0.23264915076708043,Low
ORD100641,2024-02-28,2024-03-02,P1052,Electronics,Supplier A,354.39,2,North,Delhi,Social Media,No,,,0,3,,0.15958470479547598,Low
ORD100642,2024-02-02,2024-02-11,P1150,Electronics,Supplier A,87.03,1,North,Chennai,Email,No,,,0,9,,0.13842465029248613,Low
ORD100643,2024-11-13,2024-11-20,P1143,Home,Supplier B,963.6,2,North,Bangalore,Ads,Yes,2024-12-02,Not as Described,1,7,12.0,0.19530138785908158,Low
ORD100644,2024-02-19,2024-02-26,P1056,Electronics,Supplier B,344.8,1,South,Bangalore,Organic,No,,,0,7,,0.2202299897851916,Low
ORD100645,2024-01-19,2024-01-22,P1038,Home,Supplier B,278.22,2,East,Chennai,Email,No,,,0,3,,0.08977536384911002,Low
ORD100646,2024-08-01,2024-08-03,P1108,Home,Supplier D,141.95,4,North,Hyderabad,Ads,No,,,0,2,,0.13667380064743276,Low
ORD100647,2024-07-15,2024-07-18,P1180,Electronics,Supplier D,163.93,3,North,Chennai,Ads,Yes,2024-07-27,Damaged,1,3,9.0,0.181265545535824,Low
ORD100648,2024-02-16,2024-02-21,P1041,Sports,Supplier C,881.16,4,West,Mumbai,Organic,No,,,0,5,,0.2636843922145964,Low
ORD100649,2024-06-15,2024-06-24,P1185,Home,Supplier D,1035.43,4,West,Kolkata,Social Media,No,,,0,9,,0.14218689062231216,Low
ORD100650,2024-10-15,2024-10-24,P1166,Electronics,Supplier D,602.09,1,North,Delhi,Organic,No,,,0,9,,0.25568642980777156,Low
ORD100651,2024-05-20,2024-05-23,P1141,Sports,Supplier A,725.05,2,West,Delhi,Organic,No,,,0,3,,0.24822793912340987,Low
ORD100652,2024-03-24,2024-03-28,P1121,Home,Supplier C,1032.09,3,West,Bangalore,Organic,Yes,2024-03-31,Damaged,1,4,3.0,0.20833710734126035,Low
ORD100653,2024-06-30,2024-07-04,P1132,Sports,Supplier C,35.9,1,West,Hyderabad,Email,No,,,0,4,,0.12362500913363211,Low
ORD100654,2024-03-19,2024-03-28,P1162,Beauty,Supplier D,491.46,1,South,Bangalore,Social Media,No,,,0,9,,0.17236720308611617,Low
ORD100655,2024-08-02,2024-08-08,P1074,Beauty,Supplier A,1459.92,1,North,Mumbai,Email,Yes,2024-08-15,Size Issue,1,6,7.0,0.2628147810817001,Low
ORD100656,2024-01-14,2024-01-18,P1145,Sports,Supplier A,874.37,4,North,Chennai,Organic,Yes,2024-01-25,Not as Described,1,4,7.0,0.2964352825822752,Low
ORD100657,2024-08-02,2024-08-05,P1075,Home,Supplier C,388.79,2,West,Delhi,Social Media,No,,,0,3,,0.10588247388974237,Low
ORD100658,2024-05-07,2024-05-11,P1008,Electronics,Supplier A,787.38,2,South,Mumbai,Ads,Yes,2024-05-22,Damaged,1,4,11.0,0.2234604209256801,Low
ORD100659,2024-11-05,2024-11-14,P1073,Fashion,Supplier B,520.55,3,West,Bangalore,Social Media,No,,,0,9,,0.19942185973118065,Low
ORD100660,2024-09-04,2024-09-06,P1185,Electronics,Supplier D,803.05,2,South,Bangalore,Organic,No,,,0,2,,0.26385469163523845,Low
ORD100661,2024-01-29,2024-02-06,P1144,Fashion,Supplier B,197.35,2,North,Delhi,Social Media,Yes,2024-02-14,Size Issue,1,8,8.0,0.1991085717835611,Low
ORD100662,2024-10-06,2024-10-10,P1006,Fashion,Supplier C,207.74,1,West,Bangalore,Ads,Yes,2024-10-20,No Longer Needed,1,4,10.0,0.21416314613144968,Low
ORD100663,2024-12-03,2024-12-08,P1173,Home,Supplier C,223.88,1,North,Hyderabad,Ads,No,,,0,5,,0.14177919033678857,Low
ORD100664,2024-11-14,2024-11-16,P1140,Sports,Supplier A,1410.33,4,South,Bangalore,Social Media,No,,,0,2,,0.2475640835977751,Low
ORD100665,2024-07-20,2024-07-26,P1167,Electronics,Supplier A,1102.02,1,East,Kolkata,Ads,No,,,0,6,,0.2169767909369373,Low
ORD100666,2024-12-26,2024-12-31,P1169,Sports,Supplier C,251.95,1,South,Chennai,Email,No,,,0,5,,0.14904555040641287,Low
ORD100667,2024-02-26,2024-02-29,P1136,Beauty,Supplier C,290.64,1,East,Bangalore,Social Media,No,,,0,3,,0.13299319255549083,Low
ORD100668,2024-08-05,2024-08-13,P1177,Home,Supplier B,1098.94,1,North,Kolkata,Ads,Yes,2024-08-17,Size Issue,1,8,4.0,0.2065996941197943,Low
ORD100669,2024-03-02,2024-03-05,P1026,Home,Supplier B,242.68,4,North,Mumbai,Ads,Yes,2024-03-08,Not as Described,1,3,3.0,0.1429729220922072,Low
ORD100670,2024-06-05,2024-06-13,P1121,Beauty,Supplier A,359.5,1,West,Bangalore,Social Media,No,,,0,8,,0.14910362162314836,Low
ORD100671,2024-07-20,2024-07-28,P1193,Electronics,Supplier B,1445.39,3,East,Hyderabad,Email,No,,,0,8,,0.20013286022596408,Low
ORD100672,2024-01-17,2024-01-20,P1004,Beauty,Supplier A,390.41,3,South,Mumbai,Social Media,No,,,0,3,,0.16499946256397022,Low
ORD100673,2024-11-17,2024-11-22,P1028,Electronics,Supplier A,995.83,3,North,Bangalore,Ads,No,,,0,5,,0.2544164126379337,Low
ORD100674,2024-01-06,2024-01-11,P1164,Fashion,Supplier D,1468.16,3,East,Delhi,Social Media,No,,,0,5,,0.27003787976193494,Low
ORD100675,2024-02-27,2024-03-06,P1165,Home,Supplier A,567.7,1,South,Kolkata,Ads,No,,,0,8,,0.15659038195187971,Low
ORD100676,2024-11-20,2024-11-25,P1082,Electronics,Supplier B,36.1,3,East,Kolkata,Organic,No,,,0,5,,0.16434713617592475,Low
ORD100677,2024-11-13,2024-11-21,P1135,Sports,Supplier C,373.78,1,South,Delhi,Social Media,Yes,2024-11-24,Wrong Item,1,8,3.0,0.16101847192021962,Low
ORD100678,2024-06-17,2024-06-26,P1108,Sports,Supplier C,1248.01,4,South,Chennai,Social Media,Yes,2024-07-08,Not as Described,1,9,12.0,0.23217767146269527,Low
ORD100679,2024-03-22,2024-03-30,P1064,Home,Supplier B,1298.27,3,South,Hyderabad,Ads,No,,,0,8,,0.21350756622441885,Low
ORD100680,2024-08-06,2024-08-15,P1085,Beauty,Supplier C,1155.09,2,South,Kolkata,Ads,No,,,0,9,,0.27462606506425313,Low
ORD100681,2024-06-25,2024-06-27,P1144,Beauty,Supplier A,178.53,3,East,Mumbai,Ads,No,,,0,2,,0.15703178696486272,Low
ORD100682,2024-07-22,2024-07-29,P1070,Electronics,Supplier C,1195.31,3,East,Hyderabad,Ads,No,,,0,7,,0.22533201547232926,Low
ORD100683,2024-03-11,2024-03-13,P1044,Beauty,Supplier B,1378.83,1,West,Kolkata,Social Media,Yes,2024-03-18,Wrong Item,1,2,5.0,0.22942155579917103,Low
ORD100684,2024-09-22,2024-09-25,P1131,Home,Supplier C,904.91,3,East,Chennai,Ads,Yes,2024-10-06,Size Issue,1,3,11.0,0.15318430781794598,Low
ORD100685,2024-04-07,2024-04-14,P1035,Electronics,Supplier A,1411.9,2,East,Mumbai,Social Media,No,,,0,7,,0.20184606318964818,Low
ORD100686,2024-12-10,2024-12-14,P1069,Fashion,Supplier A,1241.99,1,West,Hyderabad,Email,No,,,0,4,,0.2606034890774094,Low
ORD100687,2024-10-17,2024-10-20,P1158,Beauty,Supplier B,1003.79,1,East,Mumbai,Social Media,No,,,0,3,,0.1818447179744288,Low
ORD100688,2024-07-26,2024-08-01,P1018,Beauty,Supplier B,870.01,4,South,Delhi,Ads,No,,,0,6,,0.24609973086113518,Low
ORD100689,2024-01-02,2024-01-04,P1188,Electronics,Supplier B,529.37,4,North,Bangalore,Ads,No,,,0,2,,0.21119090204180993,Low
ORD100690,2024-05-03,2024-05-08,P1107,Sports,Supplier D,247.34,3,North,Delhi,Email,No,,,0,5,,0.15676696094184428,Low
ORD100691,2024-10-06,2024-10-08,P1181,Beauty,Supplier D,911.38,4,West,Hyderabad,Social Media,Yes,2024-10-22,No Longer Needed,1,2,14.0,0.18928510613667401,Low
ORD100692,2024-03-14,2024-03-19,P1166,Home,Supplier A,483.99,4,East,Bangalore,Email,No,,,0,5,,0.0989115854956049,Low
ORD100693,2024-06-14,2024-06-21,P1090,Beauty,Supplier D,1300.99,4,East,Delhi,Social Media,No,,,0,7,,0.20597664571432023,Low
ORD100694,2024-01-22,2024-01-28,P1089,Fashion,Supplier D,1490.07,1,West,Bangalore,Ads,Yes,2024-01-29,No Longer Needed,1,6,1.0,0.34679024262385916,Low
ORD100695,2024-06-02,2024-06-09,P1018,Beauty,Supplier C,1131.12,1,North,Kolkata,Social Media,No,,,0,7,,0.23608083624128037,Low
ORD100696,2024-10-21,2024-10-27,P1038,Sports,Supplier D,144.82,1,South,Mumbai,Ads,No,,,0,6,,0.17987926999663784,Low
ORD100697,2024-08-06,2024-08-08,P1125,Beauty,Supplier C,440.14,4,East,Bangalore,Ads,No,,,0,2,,0.17589083588607,Low
ORD100698,2024-06-05,2024-06-10,P1194,Electronics,Supplier B,172.57,1,West,Kolkata,Organic,Yes,2024-06-20,Damaged,1,5,10.0,0.18877738413349068,Low
ORD100699,2024-08-17,2024-08-24,P1172,Beauty,Supplier C,979.26,4,South,Chennai,Organic,No,,,0,7,,0.2991653069963062,Low
ORD100700,2024-01-20,2024-01-26,P1140,Sports,Supplier C,1150.13,1,West,Delhi,Social Media,Yes,2024-01-29,No Longer Needed,1,6,3.0,0.20570045098909212,Low
ORD100701,2024-02-10,2024-02-18,P1125,Electronics,Supplier B,1389.26,1,West,Chennai,Ads,No,,,0,8,,0.261785170591815,Low
ORD100702,2024-05-27,2024-05-30,P1057,Home,Supplier B,662.88,2,West,Hyderabad,Email,No,,,0,3,,0.11721627180046992,Low
ORD100703,2024-04-17,2024-04-20,P1147,Electronics,Supplier A,1353.05,3,North,Kolkata,Ads,No,,,0,3,,0.2912265271338804,Low
ORD100704,2024-03-24,2024-03-31,P1199,Fashion,Supplier A,1318.06,4,North,Chennai,Email,No,,,0,7,,0.30213100144654087,Low
ORD100705,2024-11-17,2024-11-22,P1060,Electronics,Supplier A,482.62,2,West,Chennai,Social Media,No,,,0,5,,0.146696995950209,Low
ORD100706,2024-11-04,2024-11-12,P1126,Home,Supplier A,1304.66,1,East,Kolkata,Social Media,Yes,2024-11-26,Late Delivery,1,8,14.0,0.1474765484371121,Low
ORD100707,2024-10-16,2024-10-23,P1104,Beauty,Supplier C,569.75,4,South,Mumbai,Email,No,,,0,7,,0.17417623223379325,Low
ORD100708,2024-11-18,2024-11-20,P1166,Electronics,Supplier C,452.34,1,East,Bangalore,Email,No,,,0,2,,0.12989734583595028,Low
ORD100709,2024-05-13,2024-05-19,P1000,Electronics,Supplier A,977.12,3,North,Hyderabad,Ads,No,,,0,6,,0.25257524811541393,Low
ORD100710,2024-07-25,2024-08-03,P1130,Electronics,Supplier D,499.29,2,South,Hyderabad,Social Media,No,,,0,9,,0.16138054261091864,Low
ORD100711,2024-10-09,2024-10-11,P1091,Electronics,Supplier A,949.01,3,West,Delhi,Ads,Yes,2024-10-17,Size Issue,1,2,6.0,0.22000315408834248,Low
ORD100712,2024-09-22,2024-09-25,P1189,Home,Supplier D,918.65,2,East,Bangalore,Email,No,,,0,3,,0.12096254260834992,Low
ORD100713,2024-03-13,2024-03-19,P1190,Sports,Supplier B,849.52,1,East,Delhi,Organic,No,,,0,6,,0.24220086420922604,Low
ORD100714,2024-12-17,2024-12-24,P1112,Sports,Supplier C,576.83,3,West,Hyderabad,Organic,Yes,2024-12-27,Damaged,1,7,3.0,0.23412521717743298,Low
ORD100715,2024-02-17,2024-02-19,P1152,Electronics,Supplier C,827.26,3,East,Bangalore,Organic,No,,,0,2,,0.228850014199729,Low
ORD100716,2024-11-21,2024-11-25,P1055,Home,Supplier D,898.76,1,North,Chennai,Email,No,,,0,4,,0.1505502200551869,Low
